GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
57613	3.55e-01	6.48e-02	0.4016	1.8464886	0.74149712	100.76	FAM234B	family with sequence similarity 234 member B
6605	3.55e-01	6.48e-02	0.2306	1.8463106	0.42577931	1809.34	SMARCE1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1
28976	3.55e-01	6.49e-02	0.1847	1.845648	0.34082517	602.1	ACAD9	acyl-CoA dehydrogenase family member 9
64005	3.55e-01	6.49e-02	0.1834	1.8457946	0.33847962	6592.14	MYO1G	myosin IG
719	3.55e-01	6.49e-02	0.4842	1.8459268	0.89381134	6631.78	C3AR1	complement C3a receptor 1
26771	3.55e-01	6.49e-02	0.6925	-1.8461348	-1.27844601	8.09	SNORD102	small nucleolar RNA, C/D box 102
10606	3.56e-01	6.50e-02	0.4057	1.8451285	0.74854474	497.71	PAICS	phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase
107984190	3.56e-01	6.51e-02	0.5352	1.8446824	0.98718626	11.49	LOC107984190	uncharacterized LOC107984190
619383	3.57e-01	6.53e-02	0.7093	-1.8430163	-1.30725237	29.61	SCARNA9	small Cajal body-specific RNA 9
10544	3.57e-01	6.54e-02	0.7568	1.8427884	1.39462052	18.8	PROCR	protein C receptor
113263	3.58e-01	6.55e-02	0.2759	-1.8415625	-0.50806587	84.47	GLCCI1	glucocorticoid induced 1
107987106	3.58e-01	6.56e-02	0.7757	-1.841055	-1.42811355	24.11	CT70	cancer/testis associated transcript 70
65110	3.58e-01	6.56e-02	0.3046	-1.8410311	-0.56084562	211.12	UPF3A	UPF3A regulator of nonsense mediated mRNA decay
10539	3.59e-01	6.57e-02	0.1793	1.8403837	0.33001183	811.86	GLRX3	glutaredoxin 3
5393	3.60e-01	6.59e-02	0.2049	1.8389689	0.37679262	368.67	EXOSC9	exosome component 9
6809	3.60e-01	6.60e-02	0.2043	-1.8385635	-0.375694	1527.09	STX3	syntaxin 3
257397	3.60e-01	6.60e-02	0.4006	1.8382289	0.7363997	462.12	TAB3	TGF-beta activated kinase 1 (MAP3K7) binding protein 3
7786	3.60e-01	6.61e-02	0.2963	-1.8375337	-0.54454737	155.12	MAP3K12	mitogen-activated protein kinase kinase kinase 12
80777	3.60e-01	6.61e-02	0.1788	1.8376529	0.32853127	1217.69	CYB5B	cytochrome b5 type B
60385	3.60e-01	6.62e-02	0.9077	1.8371836	1.66767428	17.41	TSKS	testis specific serine kinase substrate
7376	3.60e-01	6.62e-02	0.2973	1.8370534	0.54613568	3604.54	NR1H2	nuclear receptor subfamily 1 group H member 2
8945	3.60e-01	6.62e-02	0.2501	1.8368838	0.459336	246.7	BTRC	beta-transducin repeat containing E3 ubiquitin protein ligase
55790	3.61e-01	6.64e-02	0.708	1.8357492	1.29968085	236.61	CSGALNACT1	chondroitin sulfate N-acetylgalactosaminyltransferase 1
22856	3.61e-01	6.64e-02	0.5553	1.8355473	1.01927036	939.39	CHSY1	chondroitin sulfate synthase 1
22905	3.61e-01	6.64e-02	0.6919	1.83552	1.26999121	31.92	EPN2	epsin 2
284325	3.61e-01	6.65e-02	0.1985	-1.8347996	-0.36419559	437.79	ACTMAP	actin maturation protease
55184	3.61e-01	6.65e-02	0.4749	-1.8349148	-0.87143328	34.03	DZANK1	double zinc ribbon and ankyrin repeat domains 1
375133	3.61e-01	6.65e-02	0.366	-1.8351257	-0.67166372	334.18	PI4KAP2	phosphatidylinositol 4-kinase alpha pseudogene 2
101928578	3.61e-01	6.65e-02	0.3594	-1.8352761	-0.65950732	27.67	RAP2C-AS1	RAP2C antisense RNA 1
284565	3.61e-01	6.67e-02	0.3619	-1.8335946	-0.66349117	180.99	NBPF15	NBPF member 15
8436	3.61e-01	6.67e-02	0.8283	1.8336885	1.51876436	391.12	CAVIN2	caveolae associated protein 2
5510	3.61e-01	6.67e-02	0.1842	1.833581	0.33768947	1551.6	PPP1R7	protein phosphatase 1 regulatory subunit 7
1729	3.61e-01	6.67e-02	0.1613	1.8338733	0.29576759	5259.65	DIAPH1	diaphanous related formin 1
107986649	3.61e-01	6.66e-02	0.7107	-1.8343231	-1.30372679	51.49	LOC107986649	
27315	3.61e-01	6.66e-02	0.1892	1.8342301	0.34707099	146.99	PGAP2	post-GPI attachment to proteins 2
101929918	3.61e-01	6.67e-02	0.3066	1.8339446	0.56225284	50.99	LOC101929918	uncharacterized LOC101929918
3899	3.61e-01	6.68e-02	0.5072	-1.8327408	-0.92960583	77.53	AFF3	ALF transcription elongation factor 3
51109	3.61e-01	6.68e-02	0.3148	1.8329306	0.57703752	1386.68	RDH11	retinol dehydrogenase 11
255762	3.61e-01	6.68e-02	0.2079	1.8328153	0.38097832	134.85	PDZD9	PDZ domain containing 9
9047	3.62e-01	6.69e-02	0.8602	-1.8321789	-1.57608923	16.54	SH2D2A	SH2 domain containing 2A
55015	3.62e-01	6.69e-02	0.272	-1.8320734	-0.49826003	343.45	PRPF39	pre-mRNA processing factor 39
8846	3.62e-01	6.70e-02	0.2569	-1.831961	-0.47071506	191.28	ALKBH1	alkB homolog 1, histone H2A dioxygenase
6117	3.62e-01	6.70e-02	0.2328	1.8317599	0.42641762	1306.17	RPA1	replication protein A1
9213	3.62e-01	6.70e-02	0.2159	1.8315245	0.39541382	754.13	XPR1	xenotropic and polytropic retrovirus receptor 1
6142	3.62e-01	6.70e-02	0.2315	-1.8313913	-0.42402835	3919.85	RPL18A	ribosomal protein L18a
100131532	3.62e-01	6.72e-02	1.3899	-1.8305385	-2.54418441	11.42	LOC100131532	uncharacterized LOC100131532
93426	3.62e-01	6.72e-02	0.7345	-1.8302389	-1.34423624	21.49	SYCE1	synaptonemal complex central element protein 1
79668	3.62e-01	6.73e-02	0.3429	-1.8299721	-0.6274708	1290.28	PARP8	poly(ADP-ribose) polymerase family member 8
3416	3.63e-01	6.73e-02	0.2725	1.8293354	0.498463	1245.47	IDE	insulin degrading enzyme
3005	3.63e-01	6.73e-02	0.314	1.8294296	0.57445349	793.75	H1-0	H1.0 linker histone
100506020	3.63e-01	6.74e-02	0.2592	1.8290242	0.47412856	125.74	ARAP1-AS2	ARAP1 antisense RNA 2
10494	3.63e-01	6.75e-02	0.1471	1.8280539	0.26893794	1224.5	STK25	serine/threonine kinase 25
5708	3.63e-01	6.76e-02	0.1556	1.8279644	0.2843804	5702.49	PSMD2	proteasome 26S subunit ubiquitin receptor, non-ATPase 2
107986477	3.63e-01	6.75e-02	0.6132	-1.8283947	-1.12117617	47.04	LOC107986477	replaced by ID 6793
2906	3.63e-01	6.76e-02	0.5887	1.8279481	1.07614417	26.19	GRIN2D	glutamate ionotropic receptor NMDA type subunit 2D
10140	3.64e-01	6.77e-02	0.2962	-1.8273052	-0.54115916	1035.92	TOB1	transducer of ERBB2, 1
57148	3.64e-01	6.77e-02	0.1598	1.82691	0.29187474	928.43	RALGAPB	Ral GTPase activating protein non-catalytic subunit beta
84187	3.64e-01	6.77e-02	0.2582	-1.8270043	-0.47164672	251.84	TMEM164	transmembrane protein 164
100852407	3.64e-01	6.78e-02	0.2552	1.826576	0.46605724	75.35	CARS1-AS1	CARS1 antisense RNA 1
112267939	3.64e-01	6.78e-02	0.5436	-1.8263302	-0.99276012	12.72	LOC112267939	
400541	3.64e-01	6.78e-02	0.5689	1.8261769	1.0388597	9.71	LOC400541	uncharacterized LOC400541
92270	3.64e-01	6.79e-02	1.1383	-1.8258053	-2.07828893	14.86	ATP6AP1L	ATPase H+ transporting accessory protein 1 like (pseudogene)
56900	3.64e-01	6.79e-02	0.1966	-1.8255123	-0.35881651	1818.79	TMEM167B	transmembrane protein 167B
145864	3.64e-01	6.80e-02	1.0168	1.825323	1.85600438	111.19	HAPLN3	hyaluronan and proteoglycan link protein 3
2734	3.64e-01	6.80e-02	0.2066	1.8249943	0.37704202	5570.43	GLG1	golgi glycoprotein 1
728229	3.64e-01	6.80e-02	0.4794	-1.8251036	-0.87486405	21.79	TMEM191B	transmembrane protein 191B
388695	3.64e-01	6.82e-02	0.5775	-1.8236088	-1.05312991	10.76	LYSMD1	LysM domain containing 1
65250	3.64e-01	6.82e-02	0.353	1.8236921	0.64377561	93.89	CPLANE1	ciliogenesis and planar polarity effector complex subunit 1
202181	3.64e-01	6.82e-02	0.3821	-1.8236438	-0.69676959	59.84	LOC202181	SUMO interacting motifs containing 1 pseudogene
10211	3.64e-01	6.82e-02	0.2125	1.8236572	0.38749273	3330.04	FLOT1	flotillin 1
79139	3.64e-01	6.81e-02	0.1772	1.8243084	0.32320484	1461.46	DERL1	derlin 1
641649	3.64e-01	6.82e-02	0.3345	-1.8238888	-0.61010293	330.72	TMEM91	transmembrane protein 91
445582	3.65e-01	6.83e-02	0.4479	1.8228556	0.81641375	22.58	POTEE	POTE ankyrin domain family member E
27086	3.65e-01	6.83e-02	0.1492	-1.8227243	-0.27188595	1561.91	FOXP1	forkhead box P1
401466	3.65e-01	6.83e-02	0.2154	-1.8228004	-0.39256179	304.6	RBIS	ribosomal biogenesis factor
80019	3.65e-01	6.83e-02	0.3275	1.8228432	0.59689953	239.71	UBTD1	ubiquitin domain containing 1
5990	3.65e-01	6.84e-02	0.549	1.8223733	1.00048979	331.94	RFX2	regulatory factor X2
25786	3.65e-01	6.84e-02	0.4222	-1.8226062	-0.76954474	70.48	DGCR11	DiGeorge syndrome critical region gene 11
348645	3.65e-01	6.84e-02	0.3949	1.8222888	0.71956688	134.5	MIR3667HG	MIR3667 host gene
158586	3.65e-01	6.84e-02	0.343	-1.8221645	-0.62509267	91.45	ZXDB	zinc finger X-linked duplicated B
100288198	3.65e-01	6.85e-02	0.2056	-1.8216659	-0.37449006	107.05	HMGN3-AS1	HMGN3 antisense RNA 1
11285	3.65e-01	6.85e-02	0.2116	-1.8214166	-0.38546084	302.2	B4GALT7	beta-1,4-galactosyltransferase 7
4636	3.65e-01	6.86e-02	0.3121	-1.8211503	-0.56829859	188.85	MYL5	myosin light chain 5
441124	3.65e-01	6.86e-02	0.6872	-1.8207681	-1.25123765	48.08	GTF2IP20	general transcription factor IIi pseudogene 20
7582	3.65e-01	6.87e-02	0.4022	-1.8204091	-0.73217431	156.34	ZNF33B	zinc finger protein 33B
9261	3.65e-01	6.87e-02	0.573	-1.8201332	-1.04297231	158.25	MAPKAPK2	MAPK activated protein kinase 2
138311	3.65e-01	6.88e-02	0.791	-1.8200017	-1.43960413	17.08	DIPK1B	divergent protein kinase domain 1B
51588	3.65e-01	6.88e-02	0.2387	1.8197898	0.43439527	119.7	PIAS4	protein inhibitor of activated STAT 4
6280	3.65e-01	6.88e-02	0.1995	-1.8194505	-0.362952	123184.46	S100A9	S100 calcium binding protein A9
132001	3.65e-01	6.89e-02	0.1872	-1.8192442	-0.34054155	103.27	TAMM41	TAM41 mitochondrial translocator assembly and maintenance homolog
105369663	3.65e-01	6.89e-02	0.4091	-1.8192582	-0.74418499	30.92	LOC105369663	uncharacterized LOC105369663
6773	3.66e-01	6.89e-02	0.42	1.8188374	0.76388311	6619.73	STAT2	signal transducer and activator of transcription 2
8364	3.66e-01	6.90e-02	0.5467	-1.8184028	-0.9941753	951.34	H4C3	H4 clustered histone 3
445815	3.66e-01	6.91e-02	0.6939	1.8180634	1.26149173	335.23	PALM2AKAP2	PALM2 and AKAP2 fusion
85456	3.66e-01	6.90e-02	0.3816	1.8181842	0.69386152	64.83	TNKS1BP1	tankyrase 1 binding protein 1
7675	3.66e-01	6.90e-02	0.2999	-1.8181887	-0.54533091	153.82	ZNF121	zinc finger protein 121
6194	3.66e-01	6.91e-02	0.2416	-1.817623	-0.43913253	7040.02	RPS6	ribosomal protein S6
25983	3.66e-01	6.91e-02	0.2608	-1.8177681	-0.47404056	521.07	NGDN	neuroguidin
6283	3.66e-01	6.92e-02	0.2779	-1.8168264	-0.50488456	9516.15	S100A12	S100 calcium binding protein A12
55006	3.66e-01	6.93e-02	0.2564	-1.8167444	-0.46585	153.98	TRMT61B	tRNA methyltransferase 61B
51170	3.66e-01	6.95e-02	0.1565	1.8149389	0.28411493	3002.27	HSD17B11	hydroxysteroid 17-beta dehydrogenase 11
28988	3.66e-01	6.94e-02	0.1655	1.8155631	0.30039288	7897.11	DBNL	drebrin like
252969	3.66e-01	6.94e-02	0.4981	1.8159225	0.90449651	42.92	NEIL2	nei like DNA glycosylase 2
1384	3.66e-01	6.95e-02	0.2776	1.8149542	0.50378382	641.33	CRAT	carnitine O-acetyltransferase
7390	3.66e-01	6.94e-02	0.2398	1.8155294	0.43545372	574.53	UROS	uroporphyrinogen III synthase
5790	3.66e-01	6.95e-02	0.9342	-1.8150028	-1.69550593	22.7	PTPRCAP	protein tyrosine phosphatase receptor type C associated protein
83852	3.66e-01	6.95e-02	0.2474	-1.8151844	-0.44914325	254.94	SETDB2	SET domain bifurcated histone lysine methyltransferase 2
55640	3.66e-01	6.94e-02	0.3049	1.8160473	0.55371086	899.56	FLVCR2	FLVCR heme transporter 2
23191	3.66e-01	6.95e-02	0.2173	1.8154228	0.39441628	5138.27	CYFIP1	cytoplasmic FMR1 interacting protein 1
29766	3.66e-01	6.92e-02	0.2082	1.8170039	0.37836747	2699.12	TMOD3	tropomodulin 3
2874	3.66e-01	6.95e-02	0.1555	-1.815466	-0.28232163	1321.77	GPS2	G protein pathway suppressor 2
27346	3.66e-01	6.92e-02	0.1738	-1.8170863	-0.31588232	186.72	TMEM97	transmembrane protein 97
57787	3.66e-01	6.92e-02	0.476	-1.8171982	-0.86504188	34.05	MARK4	microtubule affinity regulating kinase 4
8530	3.66e-01	6.95e-02	0.5277	-1.8148359	-0.95760885	185.64	CST7	cystatin F
84460	3.66e-01	6.95e-02	0.6108	-1.8151852	-1.10865483	64.06	ZMAT1	zinc finger matrin-type 1
84262	3.66e-01	6.96e-02	0.2747	-1.8144734	-0.49847373	218.34	PSMG3	proteasome assembly chaperone 3
101060389	3.66e-01	6.96e-02	0.8211	-1.8142774	-1.48976907	9.15	TBC1D3D	TBC1 domain family member 3D
583	3.66e-01	6.97e-02	0.3605	1.8139108	0.653978	580.77	BBS2	Bardet-Biedl syndrome 2
100500832	3.66e-01	6.97e-02	0.4576	-1.8135733	-0.82982308	15.56	MIR3658	microRNA 3658
91937	3.67e-01	6.98e-02	1.1398	1.8131541	2.06663719	60.03	TIMD4	T cell immunoglobulin and mucin domain containing 4
107986668	3.67e-01	6.98e-02	0.5872	1.8129394	1.06450352	27.34	LOC107986668	uncharacterized LOC107986668
100507006	3.67e-01	6.99e-02	0.7208	-1.812451	-1.30649902	93.93	LOC100507006	uncharacterized LOC100507006
54461	3.67e-01	6.99e-02	0.1828	1.8123907	0.33123191	2915.97	FBXW5	F-box and WD repeat domain containing 5
107985877	3.67e-01	7.01e-02	0.537	1.8110343	0.97245446	19.2	LOC107985877	
23593	3.67e-01	7.01e-02	0.1254	-1.8109548	-0.22717456	1614.51	HEBP2	heme binding protein 2
3601	3.67e-01	7.01e-02	0.4197	1.8110875	0.76012296	450.16	IL15RA	interleukin 15 receptor subunit alpha
197131	3.67e-01	7.01e-02	0.2302	1.8112338	0.41693861	465.48	UBR1	ubiquitin protein ligase E3 component n-recognin 1
5226	3.68e-01	7.03e-02	0.1608	1.8099807	0.29110492	8068.9	PGD	phosphogluconate dehydrogenase
6837	3.68e-01	7.03e-02	0.3362	-1.8101056	-0.60853959	493.79	MED22	mediator complex subunit 22
2332	3.68e-01	7.03e-02	0.361	1.81	0.65345029	473.65	FMR1	fragile X messenger ribonucleoprotein 1
7433	3.68e-01	7.04e-02	0.2852	-1.8094788	-0.51609696	409.57	VIPR1	vasoactive intestinal peptide receptor 1
79969	3.68e-01	7.05e-02	0.4275	-1.8089843	-0.7733185	28.36	ATAT1	alpha tubulin acetyltransferase 1
8994	3.68e-01	7.05e-02	0.2244	1.8087334	0.40585938	557.73	LIMD1	LIM domain containing 1
79992	3.69e-01	7.05e-02	0.9963	1.8085267	1.80183044	32.9	AGPAT4-IT1	AGPAT4 intronic transcript 1
6429	3.69e-01	7.06e-02	0.268	1.8082903	0.48464126	1762.03	SRSF4	serine and arginine rich splicing factor 4
56945	3.69e-01	7.06e-02	0.2603	1.8081825	0.47071506	415.6	MRPS22	mitochondrial ribosomal protein S22
10296	3.69e-01	7.07e-02	0.2697	1.8074263	0.48743133	1475.65	MAEA	macrophage erythroblast attacher, E3 ubiquitin ligase
9121	3.69e-01	7.08e-02	0.2755	-1.8068943	-0.49786701	767.5	SLC16A5	solute carrier family 16 member 5
160365	3.70e-01	7.09e-02	0.3515	-1.8061526	-0.63479993	33.07	CLECL1P	C-type lectin like 1, pseudogene
105373711	3.70e-01	7.10e-02	0.9099	-1.8057762	-1.64315828	11.74	LOC105373711	
642517	3.70e-01	7.10e-02	0.9471	-1.8057948	-1.7102553	15.98	AGAP9	ArfGAP with GTPase domain, ankyrin repeat and PH domain 9
3797	3.70e-01	7.11e-02	0.5555	1.8049979	1.00258717	41.61	KIF3C	kinesin family member 3C
9685	3.70e-01	7.11e-02	0.1248	1.8050991	0.22526	2901.63	CLINT1	clathrin interactor 1
102466877	3.70e-01	7.11e-02	0.6049	1.8049612	1.09180584	7.45	MIR8072	microRNA 8072
101927243	3.70e-01	7.11e-02	0.6891	-1.8047268	-1.24364556	124.46	LOC101927243	uncharacterized LOC101927243
57413	3.70e-01	7.12e-02	0.3715	1.8044146	0.67031188	54.98	TMIGD3	transmembrane and immunoglobulin domain containing 3
55276	3.70e-01	7.12e-02	0.1496	1.8042678	0.26983189	1593.48	PGM2	phosphoglucomutase 2
100129716	3.70e-01	7.12e-02	0.5985	-1.8041624	-1.07971507	19.32	ARRDC3-AS1	ARRDC3 antisense RNA 1
84340	3.70e-01	7.13e-02	0.1899	1.8033978	0.34247069	748.39	GFM2	GTP dependent ribosome recycling factor mitochondrial 2
57658	3.70e-01	7.13e-02	0.1885	1.803507	0.33999291	1785.45	CALCOCO1	calcium binding and coiled-coil domain 1
84064	3.70e-01	7.13e-02	0.1825	1.8036744	0.32918876	721.84	HDHD2	haloacid dehalogenase like hydrolase domain containing 2
132299	3.71e-01	7.15e-02	0.5694	-1.8025541	-1.02644531	25.56	OCIAD2	OCIA domain containing 2
105376781	3.71e-01	7.15e-02	0.7915	-1.8025166	-1.42667023	35.89	LOC105376781	uncharacterized LOC105376781
54953	3.71e-01	7.16e-02	0.1952	-1.801602	-0.35167045	491.12	ODR4	odr-4 GPCR localization factor homolog
84657	3.71e-01	7.16e-02	0.5084	-1.8018217	-0.91603432	14.51	LINC00852	long intergenic non-protein coding RNA 852
64854	3.71e-01	7.16e-02	0.2791	1.8017174	0.50288117	108.92	USP46	ubiquitin specific peptidase 46
23013	3.71e-01	7.16e-02	0.2098	-1.8013958	-0.37800036	1261.47	SPEN	spen family transcriptional repressor
23145	3.71e-01	7.17e-02	0.7059	-1.8010525	-1.27131008	20.75	SSPOP	SCO-spondin, pseudogene
107986437	3.72e-01	7.18e-02	0.5773	-1.8003055	-1.03932548	82.92	LOC107986437	uncharacterized LOC107986437
102724360	3.72e-01	7.18e-02	0.6937	-1.8002962	-1.24880434	21.16	HOMER3-AS1	HOMER3 antisense RNA 1
476	3.72e-01	7.20e-02	0.2715	1.799351	0.48843496	2184.68	ATP1A1	ATPase Na+/K+ transporting subunit alpha 1
107986412	3.72e-01	7.20e-02	0.631	-1.7993211	-1.13536252	90.57	SLC1A3-AS1	SLC1A3 antisense RNA 1
100528030	3.72e-01	7.19e-02	0.2687	1.7997904	0.48357266	336.37	POC1B-GALNT4	POC1B-GALNT4 readthrough
54509	3.72e-01	7.19e-02	0.3948	1.7994552	0.71043939	264.45	RHOF	ras homolog family member F, filopodia associated
26519	3.72e-01	7.20e-02	0.446	-1.7988475	-0.80219946	227.31	TIMM10	translocase of inner mitochondrial membrane 10
100288162	3.73e-01	7.22e-02	0.7463	-1.7980265	-1.34186605	11.81	LOC100288162	uncharacterized LOC100288162
2958	3.73e-01	7.22e-02	0.1979	-1.7977753	-0.35586933	764.79	GTF2A2	general transcription factor IIA subunit 2
100507217	3.73e-01	7.23e-02	0.5592	-1.7974865	-1.0052141	1685.9	CHASERR	CHD2 adjacent suppressive regulatory RNA
116444	3.73e-01	7.22e-02	0.4439	-1.7976356	-0.79799839	57.38	GRIN3B	glutamate ionotropic receptor NMDA type subunit 3B
107984026	3.73e-01	7.23e-02	0.7893	-1.7971748	-1.41859739	24.68	LOC107984026	replaced by ID 728005
7486	3.73e-01	7.24e-02	0.3722	1.7965872	0.66864886	133.56	WRN	WRN RecQ like helicase
101928504	3.73e-01	7.24e-02	0.6972	-1.7966606	-1.25269079	16.63	GTF2A1-AS1	GTF2A1 antisense RNA 1
23585	3.74e-01	7.25e-02	0.1588	1.7961723	0.28528619	2910.21	TMEM50A	transmembrane protein 50A
23360	3.74e-01	7.25e-02	0.3844	-1.7958135	-0.69037652	1085.71	FNBP4	formin binding protein 4
1173	3.75e-01	7.28e-02	0.1682	1.7943136	0.30177311	7739	AP2M1	adaptor related protein complex 2 subunit mu 1
3127	3.75e-01	7.27e-02	0.2854	1.7946011	0.51225286	4734.29	HLA-DRB5	major histocompatibility complex, class II, DR beta 5
10142	3.75e-01	7.28e-02	0.2274	-1.7939851	-0.40803497	986.95	AKAP9	A-kinase anchoring protein 9
4053	3.75e-01	7.28e-02	1.0573	1.7939793	1.89671798	23.27	LTBP2	latent transforming growth factor beta binding protein 2
23204	3.75e-01	7.28e-02	0.2503	1.7940756	0.44911671	5172.04	ARL6IP1	ADP ribosylation factor like GTPase 6 interacting protein 1
102723458	3.75e-01	7.30e-02	0.7375	1.7929698	1.32230829	29.58	LOC102723458	uncharacterized LOC102723458
57650	3.75e-01	7.30e-02	0.5416	1.7927832	0.97104544	165.22	CIP2A	cellular inhibitor of PP2A
150776	3.75e-01	7.31e-02	0.4296	-1.7923441	-0.77005829	221.96	SMPD4BP	sphingomyelin phosphodiesterase 4B, pseudogene
400073	3.76e-01	7.31e-02	0.3958	-1.7919093	-0.70924607	68.46	C12orf76	chromosome 12 open reading frame 76
161882	3.76e-01	7.31e-02	0.4683	-1.7919996	-0.83922553	14.12	ZFPM1	zinc finger protein, FOG family member 1
10252	3.76e-01	7.32e-02	0.924	-1.7913461	-1.65514206	104.13	SPRY1	sprouty RTK signaling antagonist 1
650794	3.76e-01	7.32e-02	0.2255	1.791452	0.40404107	92.57	MIPEPP3	mitochondrial intermediate peptidase pseudogene 3
5049	3.76e-01	7.33e-02	0.2454	-1.7910631	-0.4395195	1076.18	PAFAH1B2	platelet activating factor acetylhydrolase 1b catalytic subunit 2
23032	3.76e-01	7.34e-02	0.2119	1.7902577	0.37936533	1903.76	USP33	ubiquitin specific peptidase 33
105377771	3.76e-01	7.34e-02	0.8368	-1.7904525	-1.49818494	14.72	LOC105377771	
54749	3.76e-01	7.34e-02	0.729	1.7904067	1.30514463	46.17	EPDR1	ependymin related 1
4065	3.76e-01	7.37e-02	0.232	1.7886946	0.41491108	777.22	LY75	lymphocyte antigen 75
57140	3.76e-01	7.36e-02	0.1786	1.7893147	0.31965417	3217.24	RNPEPL1	arginyl aminopeptidase like 1
79017	3.76e-01	7.36e-02	0.2686	-1.7893305	-0.48063251	188.42	GGCT	gamma-glutamylcyclotransferase
105375713	3.76e-01	7.36e-02	0.7602	-1.7887916	-1.35987684	16.33	LOC105375713	uncharacterized LOC105375713
8558	3.76e-01	7.36e-02	0.3286	-1.7888543	-0.58777649	670.24	CDK10	cyclin dependent kinase 10
112812	3.76e-01	7.35e-02	0.3605	-1.7895715	-0.64522745	58.22	FDX2	ferredoxin 2
4818	3.76e-01	7.37e-02	0.4172	-1.788709	-0.74630365	347.05	NKG7	natural killer cell granule protein 7
56894	3.76e-01	7.35e-02	0.2943	1.789424	0.52657592	1746.21	AGPAT3	1-acylglycerol-3-phosphate O-acyltransferase 3
51762	3.77e-01	7.37e-02	0.1778	1.7882636	0.31803459	3824.71	RAB8B	RAB8B, member RAS oncogene family
100131897	3.77e-01	7.38e-02	0.7516	-1.7880057	-1.34388335	14.63	INSYN2B	inhibitory synaptic factor family member 2B
79901	3.77e-01	7.39e-02	0.3393	1.787328	0.60640336	1964.16	CYBRD1	cytochrome b reductase 1
4904	3.77e-01	7.40e-02	0.2136	-1.7867984	-0.3815926	1348.02	YBX1	Y-box binding protein 1
7205	3.78e-01	7.40e-02	0.291	1.7865583	0.51992485	126.83	TRIP6	thyroid hormone receptor interactor 6
64395	3.78e-01	7.42e-02	0.1922	-1.7853281	-0.34309654	659.7	GMCL1	germ cell-less 1, spermatogenesis associated
54995	3.78e-01	7.42e-02	0.4865	-1.7856617	-0.86877915	136.63	OXSM	3-oxoacyl-ACP synthase, mitochondrial
10981	3.78e-01	7.43e-02	0.1544	-1.7849678	-0.27553911	3247.11	RAB32	RAB32, member RAS oncogene family
1028	3.78e-01	7.42e-02	0.5161	1.7851807	0.92139469	135.5	CDKN1C	cyclin dependent kinase inhibitor 1C
112268155	3.78e-01	7.43e-02	0.1597	1.7849	0.28498091	816.6	LOC112268155	
595101	3.78e-01	7.43e-02	0.3796	-1.7850413	-0.67766941	283.78	SMG1P5	SMG1 pseudogene 5
90835	3.78e-01	7.43e-02	0.2915	-1.7849786	-0.52039726	56.49	CFAP119	cilia and flagella associated protein 119
55850	3.78e-01	7.43e-02	0.2249	-1.7845502	-0.4014236	188.07	USE1	unconventional SNARE in the ER 1
81887	3.78e-01	7.43e-02	0.2105	1.7846029	0.3756457	737.49	LAS1L	LAS1 like ribosome biogenesis factor
645455	3.78e-01	7.44e-02	0.4358	1.7841879	0.77747209	42.19	CEP170P1	centrosomal protein 170 pseudogene 1
6991	3.78e-01	7.44e-02	0.8082	-1.7840445	-1.44188721	23.18	DYNLT2	dynein light chain Tctex-type 2
6158	3.78e-01	7.44e-02	0.2645	-1.7842411	-0.4719593	1199.35	RPL28	ribosomal protein L28
326342	3.78e-01	7.45e-02	1.4191	1.7837527	2.53133084	14.11	ADGRE4P	adhesion G protein-coupled receptor E4, pseudogene
80022	3.78e-01	7.46e-02	0.7941	-1.7831981	-1.41609665	244.93	MYO15B	myosin XVB
100505746	3.79e-01	7.47e-02	0.4258	-1.7820916	-0.75887119	573.59	ITGB2-AS1	ITGB2 antisense RNA 1
84932	3.79e-01	7.48e-02	0.3016	1.7818633	0.53740312	166.61	RAB2B	RAB2B, member RAS oncogene family
